order_id,customer_id,order_date,status,subtotal,discount_pct,shipping_cost,tax,total,payment_method,coupon_code
ORD-000274,C00351,2025-01-09,completed,149.37,0.00,5.99,11.95,174.31,apple_pay,
ORD-000275,C00453,2022-05-13,completed,2176.62,0.00,5.99,174.13,2350.75,credit_card,
ORD-000276,C00129,2025-04-28,completed,1378.89,0.00,5.99,110.31,1514.19,credit_card,WELCOME20
ORD-000277,C00479,2023-02-09,completed,623.64,0.00,5.99,49.89,681.52,paypal,
ORD-000278,C00460,2023-02-17,cancelled,690.57,15.00,0.00,55.25,652.22,google_pay,WELCOME20
ORD-000279,C00172,2024-05-15,completed,1270.65,10.00,0.00,101.65,1261.23,credit_card,WELCOME20
ORD-000280,C00438,2023-09-07,processing,1494.03,0.00,24.99,119.52,1613.55,paypal,WELCOME20
ORD-000281,C00475,2023-08-04,completed,947.24,25.00,15.99,75.78,786.21,apple_pay,
ORD-000282,C00481,2023-01-24,completed,25.39,20.00,9.99,2.03,38.33,google_pay,WELCOME20
ORD-000283,C00405,2024-02-04,cancelled,969.33,0.00,0.00,77.55,1059.87,credit_card,
ORD-000284,C00395,2022-11-29,cancelled,497.66,10.00,7.99,39.81,497.70,bank_transfer,SAVE10
ORD-000285,C00060,2024-05-18,completed,1843.13,0.00,15.99,147.45,1990.58,apple_pay,
ORD-000286,C00152,2024-07-21,completed,2361.50,0.00,7.99,188.92,2556.41,credit_card,
ORD-000287,C00120,2024-02-27,shipped,1003.20,25.00,0.00,80.26,857.65,debit_card,WELCOME20
ORD-000288,C00170,2023-06-02,shipped,1734.21,20.00,24.99,138.74,1539.09,paypal,WELCOME20
ORD-000289,C00092,2025-03-18,completed,1945.08,5.00,0.00,155.61,2011.42,debit_card,WELCOME20
ORD-000290,C00316,2022-12-11,completed,2043.73,0.00,0.00,163.50,2207.23,google_pay,VIP25
ORD-000291,C00427,2024-06-01,completed,439.03,5.00,0.00,35.12,452.20,debit_card,FLASH15
ORD-000292,C00187,2022-08-14,completed,1134.89,0.00,0.00,90.79,1231.67,credit_card,
ORD-000293,C00197,2024-04-17,completed,1110.22,25.00,0.00,88.82,921.48,credit_card,
ORD-000294,C00088,2023-07-21,completed,174.69,0.00,5.99,13.98,204.66,bank_transfer,
ORD-000295,C00010,2022-01-15,completed,1668.33,0.00,0.00,133.47,1807.79,credit_card,WELCOME20
ORD-000296,C00273,2024-08-27,cancelled,1895.93,25.00,12.99,151.67,1583.61,apple_pay,SAVE10
ORD-000297,C00323,2024-01-10,shipped,1667.72,10.00,0.00,133.42,1644.36,apple_pay,
ORD-000298,C00004,2024-04-02,completed,1817.17,0.00,0.00,145.37,1962.54,paypal,
ORD-000299,C00378,2024-08-31,completed,1294.56,0.00,0.00,103.56,1408.11,credit_card,SAVE10
ORD-000300,C00047,2023-10-29,cancelled,1699.65,0.00,15.99,135.97,1848.61,credit_card,SAVE10
ORD-000301,C00439,2024-09-02,cancelled,2467.38,0.00,12.99,197.39,2672.76,debit_card,
ORD-000302,C00033,2022-06-28,completed,763.85,20.00,15.99,61.11,672.19,bank_transfer,
ORD-000303,C00494,2023-05-09,completed,619.74,0.00,0.00,49.58,669.32,google_pay,
ORD-000304,C00165,2023-10-31,processing,2258.08,0.00,5.99,180.65,2446.72,bank_transfer,
ORD-000305,C00140,2024-10-04,processing,239.75,5.00,5.99,19.18,246.94,apple_pay,WELCOME20
ORD-000306,C00391,2025-02-24,completed,2416.13,10.00,5.99,193.29,2373.80,paypal,
ORD-000307,C00298,2022-07-02,completed,860.49,25.00,5.99,68.84,714.21,apple_pay,
ORD-000308,C00321,2025-03-27,cancelled,1846.24,0.00,0.00,147.70,2018.93,debit_card,WELCOME20
ORD-000309,C00434,2024-01-18,completed,1996.83,0.00,24.99,159.75,2162.57,credit_card,WELCOME20
ORD-000310,C00010,2024-08-01,completed,800.08,0.00,5.99,64.01,880.08,bank_transfer,
ORD-000311,C00291,2022-03-12,completed,1503.22,0.00,24.99,120.26,1623.48,paypal,
ORD-000312,C00490,2023-03-18,completed,1245.14,10.00,0.00,99.61,1230.23,credit_card,
ORD-000313,C00231,2022-04-18,shipped,2309.05,0.00,15.99,184.72,2506.76,paypal,
ORD-000314,C00023,2023-11-23,completed,1064.76,15.00,9.99,85.18,1003.22,google_pay,
ORD-000315,C00290,2023-02-04,completed,1757.26,20.00,12.99,140.58,1546.39,credit_card,SAVE10
ORD-000316,C00056,2023-09-15,shipped,1151.97,0.00,0.00,92.16,1260.12,bank_transfer,
ORD-000317,C00149,2023-02-05,completed,1842.27,0.00,9.99,147.38,1989.65,credit_card,WELCOME20
ORD-000318,C00438,2022-12-11,completed,2316.07,0.00,9.99,185.29,2517.35,credit_card,
ORD-000319,C00121,2023-11-25,refunded,1489.58,0.00,12.99,119.17,1614.74,credit_card,
ORD-000320,C00247,2023-09-12,completed,1724.64,0.00,12.99,137.97,1862.61,bank_transfer,WELCOME20
ORD-000321,C00282,2024-06-30,completed,927.80,0.00,0.00,74.22,1002.02,credit_card,FLASH15
ORD-000322,C00231,2025-03-19,completed,2468.56,15.00,7.99,197.48,2295.76,credit_card,WELCOME20
ORD-000323,C00496,2024-06-07,refunded,756.43,0.00,0.00,60.51,826.93,credit_card,VIP25
ORD-000324,C00190,2022-02-10,completed,993.58,20.00,24.99,79.49,890.34,credit_card,VIP25
ORD-000325,C00128,2023-03-01,shipped,2414.72,0.00,0.00,193.18,2607.90,credit_card,VIP25
ORD-000326,C00458,2022-09-09,shipped,112.27,25.00,5.99,8.98,93.18,credit_card,VIP25
ORD-000327,C00263,2022-03-13,processing,225.26,0.00,24.99,18.02,251.27,apple_pay,VIP25
ORD-000328,C00176,2022-01-01,completed,632.12,0.00,24.99,50.57,690.68,bank_transfer,
ORD-000329,C00579,2024-12-06,completed,2278.30,5.00,24.99,182.26,2371.64,debit_card,
ORD-000330,C00046,2023-01-21,completed,367.04,0.00,0.00,29.36,421.39,debit_card,
ORD-000331,C00368,2024-05-14,completed,199.78,0.00,7.99,15.98,228.75,credit_card,WELCOME20
ORD-000332,C00468,2023-06-05,completed,1696.17,0.00,24.99,135.69,1837.85,credit_card,
ORD-000333,C00198,2025-02-28,shipped,1648.44,20.00,0.00,131.88,1463.62,credit_card,SAVE10
ORD-000334,C00445,2023-05-22,completed,207.65,0.00,24.99,16.61,224.26,google_pay,
ORD-000335,C00338,2024-01-14,completed,2274.47,0.00,0.00,181.96,2462.42,paypal,
ORD-000336,C00101,2023-04-01,completed,955.90,0.00,0.00,76.47,1032.37,paypal,
ORD-000337,C00593,2023-12-16,completed,1755.63,0.00,24.99,140.45,1904.07,credit_card,
ORD-000338,C00175,2024-03-08,completed,463.97,20.00,24.99,37.12,421.28,bank_transfer,
ORD-000339,C00131,2024-11-17,completed,1787.36,0.00,0.00,142.99,1943.34,paypal,
ORD-000340,C00380,2023-05-26,shipped,1700.36,10.00,15.99,136.03,1666.35,bank_transfer,SAVE10
ORD-000341,C00480,2023-07-19,completed,2382.25,20.00,5.99,190.58,2104.37,credit_card,
ORD-000342,C00417,2022-07-04,shipped,1592.17,0.00,5.99,127.37,1719.54,credit_card,
ORD-000343,C00059,2023-08-09,completed,1392.09,15.00,0.00,111.37,1307.63,credit_card,FLASH15
ORD-000344,C00581,2024-12-26,completed,1749.24,10.00,0.00,139.94,1720.25,credit_card,WELCOME20
ORD-000345,C00354,2024-12-17,completed,1714.93,0.00,15.99,137.19,1852.12,debit_card,
ORD-000346,C00077,2022-10-01,completed,1291.51,0.00,12.99,103.32,1410.82,google_pay,
ORD-000347,C00383,2023-11-24,cancelled,2286.40,0.00,24.99,182.91,2469.31,paypal,
ORD-000348,C00495,2023-03-13,completed,20.55,25.00,12.99,1.64,23.05,paypal,VIP25
ORD-000349,C00037,2024-09-26,cancelled,157.88,0.00,15.99,12.63,180.50,paypal,SAVE10
ORD-000350,C00110,2023-01-17,completed,1014.14,0.00,0.00,81.13,1108.26,bank_transfer,
ORD-000351,C00087,2022-11-11,completed,1035.64,15.00,0.00,82.85,963.15,paypal,
ORD-000352,C00482,2023-09-05,completed,920.77,0.00,24.99,73.66,1002.42,credit_card,FLASH15
ORD-000353,C00450,2023-12-26,completed,1871.52,0.00,9.99,149.72,2027.23,credit_card,
ORD-000354,C00292,2024-03-19,completed,1061.32,5.00,0.00,84.91,1093.16,debit_card,FLASH15
ORD-000355,C00796,2024-09-28,completed,1382.06,0.00,9.99,110.56,1505.61,google_pay,
ORD-000356,C00113,2022-02-13,cancelled,328.42,5.00,24.99,26.27,338.27,debit_card,
ORD-000357,C00351,2022-01-17,completed,1094.31,0.00,7.99,87.54,1197.84,credit_card,WELCOME20
ORD-000358,C00254,2024-11-13,completed,479.35,0.00,0.00,38.35,525.69,debit_card,WELCOME20
ORD-000359,C00204,2022-07-31,completed,1757.35,20.00,0.00,140.59,1552.46,credit_card,
ORD-000360,C00124,2022-03-20,completed,695.55,0.00,0.00,55.64,764.18,credit_card,
ORD-000361,C00205,2022-04-15,completed,960.18,20.00,7.99,76.81,850.95,debit_card,SAVE10
ORD-000362,C00437,2024-11-10,completed,1076.28,0.00,7.99,86.10,1162.38,paypal,SAVE10
ORD-000363,C00288,2024-05-06,cancelled,628.72,0.00,0.00,50.30,679.02,credit_card,
ORD-000364,C00330,2024-08-24,completed,711.20,25.00,0.00,56.90,603.29,credit_card,
ORD-000365,C00523,2023-09-16,completed,292.15,0.00,24.99,23.37,315.52,apple_pay,SAVE10
ORD-000366,C00371,2025-04-21,shipped,1329.22,5.00,5.99,106.34,1377.09,debit_card,
ORD-000367,C00394,2022-08-06,completed,339.26,25.00,0.00,27.14,281.59,debit_card,
ORD-000368,C00457,2022-06-03,processing,2355.42,25.00,9.99,188.43,1962.99,bank_transfer,
ORD-000369,C00158,2023-01-28,completed,1054.26,0.00,24.99,84.34,1148.59,apple_pay,FLASH15
ORD-000370,C00121,2022-05-19,processing,1214.81,20.00,24.99,97.18,1069.03,credit_card,
ORD-000371,C00281,2022-09-22,completed,734.80,25.00,0.00,58.78,615.87,google_pay,FLASH15
ORD-000372,C00077,2024-11-09,completed,969.61,10.00,12.99,77.57,958.21,debit_card,
ORD-000373,C00004,2023-03-23,completed,1486.40,0.00,24.99,118.91,1621.30,paypal,
ORD-000374,C00226,2023-07-04,completed,1387.10,0.00,5.99,110.97,1498.07,debit_card,
ORD-000375,C00041,2023-07-23,completed,2319.21,0.00,0.00,185.54,2510.74,debit_card,VIP25
ORD-000376,C00119,2023-12-13,completed,1587.22,5.00,9.99,126.98,1634.84,paypal,
ORD-000377,C00419,2023-08-27,processing,821.72,0.00,0.00,65.74,897.45,debit_card,
ORD-000378,C00181,2022-02-02,completed,1350.41,25.00,0.00,108.03,1133.83,paypal,
ORD-000379,C00212,2023-03-28,shipped,820.79,0.00,12.99,65.66,886.45,bank_transfer,
ORD-000380,C00445,2024-09-08,completed,247.82,0.00,15.99,19.83,267.65,credit_card,
ORD-000381,C00579,2023-01-05,cancelled,1624.20,0.00,7.99,129.94,1754.14,credit_card,WELCOME20
ORD-000382,C00193,2022-05-28,completed,1074.59,15.00,12.99,85.97,999.37,credit_card,
ORD-000383,C00103,2022-02-12,completed,288.44,0.00,0.00,23.08,311.52,debit_card,
ORD-000384,C00275,2022-01-28,completed,1984.12,0.00,0.00,158.73,2167.84,apple_pay,
ORD-000385,C00208,2025-02-26,completed,2232.59,0.00,7.99,178.61,2421.19,bank_transfer,
ORD-000386,C00250,2023-07-02,completed,1574.30,0.00,0.00,125.94,1700.24,credit_card,VIP25
ORD-000387,C00304,2024-04-30,completed,367.46,0.00,0.00,29.40,402.85,google_pay,WELCOME20
ORD-000388,C00151,2023-08-11,completed,576.32,10.00,0.00,46.11,580.78,credit_card,
ORD-000389,C00230,2023-08-01,completed,902.91,25.00,9.99,72.23,749.42,apple_pay,
ORD-000390,C00045,2022-12-31,completed,1080.14,5.00,0.00,86.41,1125.53,credit_card,
ORD-000391,C00294,2022-08-01,completed,688.67,15.00,9.99,55.09,648.45,credit_card,
ORD-000392,C00153,2022-10-28,shipped,810.84,10.00,15.99,64.87,810.61,credit_card,
ORD-000393,C00438,2023-07-25,cancelled,374.50,5.00,0.00,29.96,385.73,google_pay,SAVE10
ORD-000394,C00327,2024-09-12,completed,1738.15,10.00,9.99,139.05,1703.39,debit_card,WELCOME20
ORD-000395,C00429,2025-01-08,completed,1341.42,20.00,24.99,107.31,1186.44,google_pay,
ORD-000396,C00432,2023-03-26,completed,1762.19,0.00,9.99,140.98,1903.17,debit_card,
ORD-000397,C00372,2022-10-01,completed,2303.45,0.00,9.99,184.28,2497.72,credit_card,
ORD-000398,C00472,2025-02-03,completed,2429.97,10.00,5.99,194.40,2387.36,debit_card,
ORD-000399,C00142,2022-10-21,completed,952.99,0.00,12.99,76.24,1039.22,credit_card,
ORD-000400,C00076,2022-11-20,completed,90.01,5.00,0.00,7.20,92.71,debit_card,
ORD-000401,C00013,2024-05-02,completed,387.05,0.00,15.99,30.96,418.01,paypal,FLASH15
ORD-000402,C00422,2024-06-28,shipped,1956.77,0.00,7.99,156.54,2113.31,credit_card,
ORD-000403,C00033,2022-12-22,completed,1265.69,0.00,12.99,101.26,1379.94,bank_transfer,VIP25
ORD-000404,C00265,2024-10-24,processing,775.49,0.00,12.99,62.04,837.53,paypal,
ORD-000405,C00387,2022-09-14,cancelled,1861.69,10.00,0.00,148.94,1830.45,google_pay,
ORD-000406,C00080,2024-08-17,shipped,1201.38,10.00,12.99,96.11,1177.35,credit_card,SAVE10
ORD-000407,C00435,2022-08-11,completed,274.43,5.00,9.99,21.95,282.66,debit_card,
ORD-000408,C00167,2022-05-14,completed,541.60,0.00,7.99,43.33,590.92,debit_card,
ORD-000409,C00247,2025-03-13,completed,1418.52,25.00,15.99,113.48,1177.37,credit_card,SAVE10
ORD-000410,C00096,2022-01-18,cancelled,2451.65,0.00,12.99,196.13,2672.77,debit_card,SAVE10
ORD-000411,C00401,2022-09-23,shipped,1761.10,0.00,9.99,140.89,1914.98,credit_card,VIP25
ORD-000412,C00154,2024-02-22,completed,1200.23,0.00,7.99,96.02,1296.25,credit_card,FLASH15
ORD-000413,C00081,2022-07-11,processing,2382.75,0.00,5.99,190.62,2573.37,credit_card,VIP25
ORD-000414,C00350,2022-09-26,completed,857.47,5.00,12.99,68.60,883.19,google_pay,
ORD-000415,C00214,2022-06-03,refunded,2395.67,25.00,15.99,191.65,1988.41,credit_card,
ORD-000416,C00317,2022-06-28,completed,1254.80,15.00,9.99,100.38,1166.96,paypal,
ORD-000417,C00070,2024-01-15,completed,893.12,0.00,0.00,71.45,980.56,paypal,FLASH15
ORD-000418,C00263,2024-06-24,shipped,1630.98,0.00,0.00,130.48,1777.45,credit_card,SAVE10
ORD-000419,C00294,2022-09-22,completed,1110.46,20.00,9.99,88.84,987.19,credit_card,WELCOME20
ORD-000420,C00461,2022-03-29,completed,1557.23,0.00,5.99,124.58,1706.80,credit_card,
ORD-000421,C00108,2022-11-21,completed,1431.78,0.00,5.99,114.54,1559.31,bank_transfer,
ORD-000422,C00358,2024-12-31,completed,2251.81,15.00,0.00,180.14,2094.18,credit_card,
ORD-000423,C00407,2023-02-13,shipped,1012.78,0.00,9.99,81.02,1103.79,bank_transfer,
ORD-000424,C00488,2024-07-19,completed,110.13,0.00,15.99,8.81,118.94,debit_card,SAVE10
ORD-000425,C00033,2024-02-18,refunded,170.06,5.00,12.99,13.60,191.15,debit_card,
ORD-000426,C00217,2024-05-16,processing,685.57,0.00,0.00,54.85,740.42,credit_card,
ORD-000427,C00415,2024-07-13,completed,2180.15,20.00,5.99,174.41,1926.52,credit_card,
ORD-000428,C00095,2024-05-27,processing,864.92,0.00,0.00,69.19,940.10,apple_pay,WELCOME20
ORD-000429,C00494,2022-11-26,completed,2414.49,10.00,9.99,193.16,2379.19,credit_card,VIP25
ORD-000430,C00204,2025-03-30,completed,1547.03,5.00,9.99,123.76,1593.44,credit_card,FLASH15
ORD-000431,C00152,2023-10-11,completed,297.31,10.00,7.99,23.78,316.35,credit_card,FLASH15
ORD-000432,C00129,2025-03-30,completed,257.15,0.00,5.99,20.57,290.71,credit_card,
ORD-000433,C00387,2023-03-06,completed,2381.66,25.00,0.00,190.53,1986.77,apple_pay,
ORD-000434,C00310,2024-10-25,processing,2050.34,0.00,15.99,164.03,2230.36,google_pay,WELCOME20
ORD-000435,C00361,2025-01-15,completed,1073.24,5.00,0.00,85.86,1105.44,bank_transfer,WELCOME20
ORD-000436,C00383,2022-11-30,completed,1363.77,10.00,7.99,109.10,1349.48,paypal,
ORD-000437,C00102,2022-08-01,refunded,237.75,0.00,12.99,19.02,256.77,bank_transfer,
ORD-000438,C00103,2024-10-27,completed,1459.37,0.00,7.99,116.75,1589.11,debit_card,
ORD-000439,C00466,2022-08-23,completed,500.97,15.00,0.00,40.08,475.89,bank_transfer,WELCOME20
ORD-000440,C00406,2024-02-07,completed,1958.76,20.00,7.99,156.70,1731.70,paypal,
ORD-000441,C00425,2022-01-09,completed,2251.97,10.00,0.00,180.16,2206.93,credit_card,
ORD-000442,C00384,2024-11-28,shipped,2052.79,25.00,9.99,164.22,1713.81,credit_card,
ORD-000443,C00441,2024-03-12,completed,493.76,10.00,0.00,39.50,496.87,credit_card,WELCOME20
ORD-000444,C00178,2023-10-14,completed,1300.43,10.00,5.99,104.03,1274.42,credit_card,VIP25
ORD-000445,C00122,2024-03-13,completed,2109.93,0.00,24.99,168.79,2278.72,apple_pay,
ORD-000446,C00096,2024-06-14,completed,43.67,25.00,0.00,3.49,36.25,credit_card,
ORD-000447,C00392,2022-09-25,completed,2458.78,5.00,0.00,196.70,2538.53,debit_card,
ORD-000448,C00199,2023-05-18,completed,1819.89,10.00,7.99,145.59,1783.49,paypal,
ORD-000449,C00148,2025-04-01,completed,2169.34,0.00,15.99,173.55,2342.89,credit_card,
ORD-000450,C00290,2023-01-05,completed,245.55,15.00,9.99,19.64,234.35,google_pay,
ORD-000451,C00579,2024-04-27,shipped,197.84,0.00,5.99,15.83,226.66,google_pay,SAVE10
ORD-000452,C00462,2023-01-04,shipped,757.41,0.00,0.00,60.59,818.00,apple_pay,SAVE10
ORD-000453,C00496,2025-01-24,refunded,27.46,20.00,7.99,2.20,24.16,debit_card,
ORD-000454,C00031,2024-11-26,completed,1286.69,0.00,5.99,102.94,1399.62,credit_card,
ORD-000455,C00031,2023-03-27,completed,222.36,0.00,7.99,17.79,248.14,bank_transfer,
ORD-000456,C00095,2025-02-03,completed,1635.03,15.00,15.99,130.80,1533.57,google_pay,
ORD-000457,C00257,2023-07-30,completed,2405.25,0.00,7.99,192.42,2597.67,debit_card,FLASH15
ORD-000458,C00444,2024-05-17,processing,1496.88,0.00,9.99,119.75,1616.63,google_pay,WELCOME20
ORD-000459,C00205,2024-02-05,completed,2246.27,0.00,15.99,179.70,2425.97,credit_card,VIP25
ORD-000460,C00260,2023-08-25,completed,1515.65,20.00,9.99,121.25,1346.76,credit_card,
ORD-000461,C00185,2024-05-29,shipped,1980.38,5.00,5.99,158.43,2039.79,debit_card,SAVE10
ORD-000462,C00381,2023-10-06,completed,318.92,5.00,0.00,25.51,338.48,debit_card,FLASH15
ORD-000463,C00330,2025-02-24,processing,179.59,0.00,5.99,14.37,218.95,debit_card,
ORD-000464,C00285,2022-06-03,shipped,1441.26,10.00,12.99,115.30,1422.42,apple_pay,
ORD-000465,C00202,2024-10-08,completed,1254.15,0.00,12.99,100.33,1354.48,credit_card,FLASH15
ORD-000466,C00176,2025-04-25,completed,966.40,25.00,0.00,77.31,810.10,credit_card,
ORD-000467,C00005,2023-08-06,processing,340.68,10.00,0.00,27.25,358.86,credit_card,SAVE10
ORD-000468,C00017,2022-07-14,completed,2077.18,10.00,7.99,166.17,2043.63,apple_pay,SAVE10
ORD-000469,C00410,2023-10-04,completed,1242.14,0.00,12.99,99.37,1349.50,bank_transfer,FLASH15
ORD-000470,C00125,2022-07-30,shipped,87.78,0.00,0.00,7.02,94.80,credit_card,SAVE10
ORD-000471,C00447,2022-06-30,completed,490.03,5.00,24.99,39.20,504.73,credit_card,
ORD-000472,C00045,2023-09-16,completed,201.48,5.00,12.99,16.12,215.51,credit_card,
ORD-000473,C00472,2023-10-16,completed,2156.81,25.00,12.99,172.54,1806.14,credit_card,VIP25
ORD-000474,C00247,2024-09-30,completed,2441.23,5.00,15.99,195.30,2520.46,credit_card,
ORD-000475,C00304,2023-12-24,shipped,1402.91,0.00,5.99,112.23,1515.14,credit_card,FLASH15
ORD-000476,C00062,2023-03-19,completed,1178.35,10.00,5.99,94.27,1170.77,credit_card,SAVE10
ORD-000477,C00214,2024-12-16,shipped,1292.11,5.00,7.99,103.37,1346.86,credit_card,VIP25
ORD-000478,C00109,2023-03-25,processing,2292.99,10.00,15.99,183.44,2272.12,debit_card,WELCOME20
ORD-000479,C00193,2024-05-16,completed,423.03,0.00,0.00,33.84,456.87,bank_transfer,
ORD-000480,C00113,2024-08-01,completed,479.77,0.00,15.99,38.38,543.14,bank_transfer,SAVE10
ORD-000481,C00272,2025-02-01,completed,223.91,10.00,5.99,17.91,219.43,google_pay,VIP25
ORD-000482,C00442,2022-04-19,completed,1111.73,5.00,0.00,88.94,1145.08,google_pay,WELCOME20
ORD-000483,C00199,2024-04-04,completed,453.96,0.00,24.99,36.32,506.27,google_pay,
ORD-000484,C00052,2022-08-16,completed,560.66,0.00,0.00,44.85,613.50,debit_card,
ORD-000485,C00104,2024-04-08,completed,988.89,0.00,5.99,79.11,1075.99,bank_transfer,
ORD-000486,C00176,2023-12-13,shipped,1597.69,25.00,7.99,127.82,1326.08,credit_card,
ORD-000487,C00489,2023-05-04,shipped,438.03,0.00,0.00,35.04,473.07,apple_pay,FLASH15
ORD-000488,C00146,2024-08-29,cancelled,1078.39,0.00,0.00,86.27,1172.65,credit_card,
ORD-000489,C00010,2024-08-28,completed,1464.15,15.00,5.99,117.13,1377.65,credit_card,
ORD-000490,C00018,2023-08-19,completed,2090.87,20.00,24.99,167.27,1839.97,credit_card,
ORD-000491,C00103,2023-11-19,completed,1139.75,5.00,24.99,91.18,1181.93,bank_transfer,
ORD-000492,C00374,2023-12-24,completed,763.32,5.00,24.99,61.07,802.21,credit_card,
ORD-000493,C00022,2024-04-20,completed,2142.82,0.00,9.99,171.43,2330.24,credit_card,
ORD-000494,C00442,2022-07-02,completed,496.70,10.00,0.00,39.74,494.76,bank_transfer,VIP25
ORD-000495,C00180,2023-12-16,completed,2221.67,10.00,12.99,177.73,2185.23,paypal,
ORD-000496,C00043,2023-12-05,completed,2087.92,0.00,12.99,167.03,2270.94,apple_pay,
ORD-000497,C00113,2024-10-18,cancelled,2319.17,0.00,15.99,185.53,2504.70,paypal,
ORD-000498,C00167,2023-08-14,completed,175.57,0.00,0.00,14.05,205.61,credit_card,
ORD-000499,C00290,2022-09-10,shipped,147.19,0.00,0.00,11.78,171.96,apple_pay,
ORD-000500,C00052,2023-12-19,completed,2198.62,20.00,24.99,175.89,1934.79,credit_card,
ORD-000501,C00147,2023-02-07,refunded,1088.65,0.00,7.99,87.09,1181.73,credit_card,FLASH15
ORD-000502,C00364,2024-03-02,completed,1065.07,0.00,7.99,85.21,1158.27,paypal,
ORD-000503,C00447,2023-10-23,completed,2013.88,0.00,5.99,161.11,2182.98,credit_card,WELCOME20
ORD-000504,C00205,2022-06-25,completed,753.88,15.00,24.99,60.31,701.11,google_pay,WELCOME20
ORD-000505,C00099,2024-06-24,completed,1739.92,20.00,9.99,139.19,1547.12,apple_pay,WELCOME20
ORD-000506,C00478,2024-04-20,completed,1161.29,20.00,0.00,92.90,1034.93,credit_card,
ORD-000507,C00310,2025-04-03,shipped,1287.83,0.00,24.99,103.03,1398.85,credit_card,WELCOME20
ORD-000508,C00129,2022-01-13,completed,1165.08,20.00,15.99,93.21,1025.27,credit_card,
ORD-000509,C00277,2022-08-08,shipped,843.71,0.00,7.99,67.50,927.20,apple_pay,
ORD-000510,C00125,2024-11-12,shipped,1852.32,0.00,5.99,148.19,2025.50,credit_card,VIP25
ORD-000511,C00583,2022-11-13,completed,762.72,0.00,0.00,61.02,839.73,debit_card,
ORD-000512,C00069,2022-09-05,completed,1306.76,0.00,5.99,104.54,1411.30,bank_transfer,
ORD-000513,C00455,2022-09-07,completed,760.31,15.00,0.00,60.82,713.08,paypal,
ORD-000514,C00450,2022-09-10,processing,1089.40,0.00,0.00,87.15,1176.55,debit_card,
ORD-000515,C00206,2023-08-17,completed,734.28,0.00,15.99,58.74,803.01,paypal,WELCOME20
ORD-000516,C00396,2022-08-08,completed,1167.95,10.00,0.00,93.44,1144.59,paypal,FLASH15
ORD-000517,C00124,2022-01-23,completed,1457.64,0.00,15.99,116.61,1574.25,apple_pay,
ORD-000518,C00480,2024-07-27,processing,703.11,0.00,9.99,56.25,784.35,debit_card,SAVE10
ORD-000519,C00400,2022-12-24,completed,1644.96,5.00,9.99,131.60,1710.30,credit_card,
ORD-000520,C00311,2022-05-20,processing,2291.66,15.00,12.99,183.33,2147.23,credit_card,
ORD-000521,C00266,2023-10-26,completed,1478.30,25.00,9.99,118.26,1239.98,credit_card,
ORD-000522,C00031,2022-11-22,processing,590.79,0.00,15.99,47.26,654.04,apple_pay,
