payment_id,order_id,method,amount,status,transaction_date,currency,auth_code
PAY-000272,ORD-000272,bank_transfer,429.24,refunded,2023-02-18 16:00:00,GBP,AUTH-268136
PAY-000273,ORD-000273,debit_card,1283.18,completed,2022-03-24 11:00:00,GBP,AUTH-526853
PAY-000274,ORD-000274,apple_pay,174.31,completed,2025-01-09 00:00:00,USD,AUTH-313954
PAY-000275,ORD-000275,credit_card,2350.75,completed,2022-05-13 12:00:00,CAD,AUTH-485074
PAY-000276,ORD-000276,credit_card,1514.19,completed,2025-04-29 05:00:00,USD,AUTH-583518
PAY-000277,ORD-000277,paypal,681.52,completed,2023-02-10 04:00:00,CAD,AUTH-797039
PAY-000278,ORD-000278,google_pay,652.22,completed,2023-02-17 15:00:00,USD,AUTH-314609
PAY-000279,ORD-000279,credit_card,1261.23,completed,2024-05-16 16:00:00,USD,AUTH-251427
PAY-000280,ORD-000280,paypal,1613.55,completed,2023-09-08 08:00:00,EUR,AUTH-452141
PAY-000281,ORD-000281,apple_pay,786.21,completed,2023-08-05 03:00:00,USD,AUTH-650650
PAY-000282,ORD-000282,google_pay,38.33,completed,2023-01-25 17:00:00,USD,AUTH-717592
PAY-000283,ORD-000283,credit_card,1059.87,completed,2024-02-05 20:00:00,GBP,AUTH-231064
PAY-000284,ORD-000284,bank_transfer,497.70,failed,2022-11-29 07:00:00,USD,AUTH-717630
PAY-000285,ORD-000285,apple_pay,1990.58,completed,2024-05-18 17:00:00,USD,AUTH-400610
PAY-000286,ORD-000286,credit_card,2556.41,completed,2024-07-21 17:00:00,USD,AUTH-521639
PAY-000287,ORD-000287,debit_card,857.65,failed,2024-02-28 18:00:00,USD,AUTH-440136
PAY-000288,ORD-000288,paypal,1539.09,pending,2023-06-02 23:00:00,USD,AUTH-926224
PAY-000289,ORD-000289,debit_card,2011.42,failed,2025-03-18 04:00:00,CAD,AUTH-984492
PAY-000290,ORD-000290,google_pay,2207.23,completed,2022-12-12 01:00:00,CAD,AUTH-600255
PAY-000291,ORD-000291,debit_card,452.20,pending,2024-06-01 09:00:00,CAD,AUTH-903968
PAY-000292,ORD-000292,credit_card,1231.67,completed,2022-08-14 01:00:00,EUR,AUTH-210506
PAY-000293,ORD-000293,credit_card,921.48,completed,2024-04-17 00:00:00,USD,AUTH-470936
PAY-000294,ORD-000294,bank_transfer,204.66,refunded,2023-07-21 22:00:00,USD,AUTH-743476
PAY-000295,ORD-000295,credit_card,1807.79,refunded,2022-01-15 20:00:00,USD,AUTH-438963
PAY-000296,ORD-000296,apple_pay,1583.61,completed,2024-08-27 03:00:00,USD,AUTH-962982
PAY-000297,ORD-000297,apple_pay,1644.36,failed,2024-01-11 03:00:00,USD,AUTH-189573
PAY-000298,ORD-000298,paypal,1962.54,completed,2024-04-04 00:00:00,USD,AUTH-700596
PAY-000299,ORD-000299,credit_card,1408.11,completed,2024-09-01 16:00:00,GBP,AUTH-354963
PAY-000300,ORD-000300,credit_card,1848.61,completed,2023-10-29 04:00:00,GBP,AUTH-508897
PAY-000301,ORD-000301,debit_card,2672.76,completed,2024-09-02 22:00:00,USD,AUTH-574596
PAY-000302,ORD-000302,bank_transfer,672.19,completed,2022-06-28 20:00:00,USD,AUTH-195764
PAY-000303,ORD-000303,google_pay,669.32,completed,2023-05-09 13:00:00,USD,AUTH-111713
PAY-000304,ORD-000304,bank_transfer,2446.72,completed,2023-11-01 20:00:00,EUR,AUTH-625095
PAY-000305,ORD-000305,apple_pay,246.94,completed,2024-10-05 06:00:00,USD,AUTH-107651
PAY-000306,ORD-000306,paypal,2373.80,completed,2025-02-24 11:00:00,USD,AUTH-791473
PAY-000307,ORD-000307,apple_pay,714.21,completed,2022-07-02 07:00:00,USD,AUTH-350190
PAY-000308,ORD-000308,debit_card,2018.93,completed,2025-03-27 11:00:00,USD,AUTH-281265
PAY-000309,ORD-000309,credit_card,2162.57,refunded,2024-01-19 05:00:00,USD,AUTH-465445
PAY-000310,ORD-000310,bank_transfer,880.08,completed,2024-08-01 20:00:00,USD,AUTH-434216
PAY-000311,ORD-000311,paypal,1623.48,completed,2022-03-13 16:00:00,USD,AUTH-637920
PAY-000312,ORD-000312,credit_card,1230.23,failed,2023-03-18 18:00:00,EUR,AUTH-747088
PAY-000313,ORD-000313,paypal,2506.76,completed,2022-04-19 22:00:00,USD,AUTH-193190
PAY-000314,ORD-000314,google_pay,1003.22,completed,2023-11-24 02:00:00,USD,AUTH-232242
PAY-000315,ORD-000315,credit_card,1546.39,completed,2023-02-04 14:00:00,GBP,AUTH-669087
PAY-000316,ORD-000316,bank_transfer,1260.12,completed,2023-09-15 04:00:00,USD,AUTH-859870
PAY-000317,ORD-000317,credit_card,1989.65,pending,2023-02-06 10:00:00,USD,AUTH-692361
PAY-000318,ORD-000318,credit_card,2517.35,completed,2022-12-12 15:00:00,CAD,AUTH-917961
PAY-000319,ORD-000319,credit_card,1614.74,completed,2023-11-26 23:00:00,CAD,AUTH-808997
PAY-000320,ORD-000320,bank_transfer,1862.61,completed,2023-09-13 13:00:00,USD,AUTH-394292
PAY-000321,ORD-000321,credit_card,1002.02,completed,2024-06-30 01:00:00,USD,AUTH-622021
PAY-000322,ORD-000322,credit_card,2295.76,completed,2025-03-19 06:00:00,USD,AUTH-544614
PAY-000323,ORD-000323,credit_card,826.93,failed,2024-06-07 19:00:00,USD,AUTH-316413
PAY-000324,ORD-000324,credit_card,890.34,completed,2022-02-10 12:00:00,USD,AUTH-736790
PAY-000325,ORD-000325,credit_card,2607.90,completed,2023-03-02 13:00:00,USD,AUTH-519178
PAY-000326,ORD-000326,credit_card,93.18,completed,2022-09-10 14:00:00,USD,AUTH-867435
PAY-000327,ORD-000327,apple_pay,251.27,completed,2022-03-13 03:00:00,USD,AUTH-204793
PAY-000328,ORD-000328,bank_transfer,690.68,completed,2022-01-01 17:00:00,USD,AUTH-509500
PAY-000329,ORD-000329,debit_card,2371.64,completed,2024-12-06 07:00:00,USD,AUTH-589039
PAY-000330,ORD-000330,debit_card,421.39,failed,2023-01-22 07:00:00,USD,AUTH-120525
PAY-000331,ORD-000331,credit_card,228.75,completed,2024-05-15 15:00:00,USD,AUTH-525709
PAY-000332,ORD-000332,credit_card,1837.85,completed,2023-06-06 00:00:00,USD,AUTH-746780
PAY-000333,ORD-000333,credit_card,1463.62,completed,2025-03-02 00:00:00,USD,AUTH-428622
PAY-000334,ORD-000334,google_pay,224.26,completed,2023-05-22 22:00:00,USD,AUTH-140766
PAY-000335,ORD-000335,paypal,2462.42,completed,2024-01-15 02:00:00,CAD,AUTH-363181
PAY-000336,ORD-000336,paypal,1032.37,completed,2023-04-01 04:00:00,USD,AUTH-460063
PAY-000337,ORD-000337,credit_card,1904.07,completed,2023-12-17 17:00:00,USD,AUTH-861669
PAY-000338,ORD-000338,bank_transfer,421.28,completed,2024-03-08 06:00:00,USD,AUTH-299719
PAY-000339,ORD-000339,paypal,1943.34,pending,2024-11-17 04:00:00,GBP,AUTH-451205
PAY-000340,ORD-000340,bank_transfer,1666.35,completed,2023-05-27 08:00:00,USD,AUTH-365789
PAY-000341,ORD-000341,credit_card,2104.37,completed,2023-07-20 17:00:00,USD,AUTH-556621
PAY-000342,ORD-000342,credit_card,1719.54,completed,2022-07-05 17:00:00,GBP,AUTH-290656
PAY-000343,ORD-000343,credit_card,1307.63,completed,2023-08-10 16:00:00,GBP,AUTH-314896
PAY-000344,ORD-000344,credit_card,1720.25,completed,2024-12-27 12:00:00,GBP,AUTH-960429
PAY-000345,ORD-000345,debit_card,1852.12,completed,2024-12-18 03:00:00,USD,AUTH-488537
PAY-000346,ORD-000346,google_pay,1410.82,failed,2022-10-02 21:00:00,USD,AUTH-448829
PAY-000347,ORD-000347,paypal,2469.31,completed,2023-11-25 20:00:00,USD,AUTH-579238
PAY-000348,ORD-000348,paypal,23.05,completed,2023-03-13 16:00:00,USD,AUTH-608212
PAY-000349,ORD-000349,paypal,180.50,completed,2024-09-27 02:00:00,USD,AUTH-906674
PAY-000350,ORD-000350,bank_transfer,1108.26,pending,2023-01-19 00:00:00,GBP,AUTH-434805
PAY-000351,ORD-000351,paypal,963.15,failed,2022-11-11 22:00:00,USD,AUTH-767656
PAY-000352,ORD-000352,credit_card,1002.42,failed,2023-09-05 20:00:00,USD,AUTH-397937
PAY-000353,ORD-000353,credit_card,2027.23,completed,2023-12-27 23:00:00,USD,AUTH-575000
PAY-000354,ORD-000354,debit_card,1093.16,refunded,2024-03-19 19:00:00,USD,AUTH-411907
PAY-000355,ORD-000355,google_pay,1505.61,completed,2024-09-28 15:00:00,USD,AUTH-603659
PAY-000356,ORD-000356,debit_card,338.27,completed,2022-02-13 16:00:00,CAD,AUTH-539557
PAY-000357,ORD-000357,credit_card,1197.84,completed,2022-01-17 03:00:00,EUR,AUTH-753217
PAY-000358,ORD-000358,debit_card,525.69,completed,2024-11-14 10:00:00,USD,AUTH-596609
PAY-000359,ORD-000359,credit_card,1552.46,pending,2022-08-02 00:00:00,GBP,AUTH-726014
PAY-000360,ORD-000360,credit_card,764.18,refunded,2022-03-21 11:00:00,CAD,AUTH-784560
PAY-000361,ORD-000361,debit_card,850.95,completed,2022-04-15 13:00:00,USD,AUTH-878433
PAY-000362,ORD-000362,paypal,1162.38,completed,2024-11-10 09:00:00,EUR,AUTH-637266
PAY-000363,ORD-000363,credit_card,679.02,pending,2024-05-06 09:00:00,USD,AUTH-644824
PAY-000364,ORD-000364,credit_card,603.29,completed,2024-08-25 20:00:00,GBP,AUTH-406516
PAY-000365,ORD-000365,apple_pay,315.52,completed,2023-09-16 01:00:00,USD,AUTH-652845
PAY-000366,ORD-000366,debit_card,1377.09,pending,2025-04-22 19:00:00,USD,AUTH-528917
PAY-000367,ORD-000367,debit_card,281.59,completed,2022-08-07 07:00:00,GBP,AUTH-139659
PAY-000368,ORD-000368,bank_transfer,1962.99,completed,2022-06-03 22:00:00,USD,AUTH-368436
PAY-000369,ORD-000369,apple_pay,1148.59,completed,2023-01-28 13:00:00,USD,AUTH-784201
PAY-000370,ORD-000370,credit_card,1069.03,refunded,2022-05-20 03:00:00,GBP,AUTH-592558
PAY-000371,ORD-000371,google_pay,615.87,completed,2022-09-22 00:00:00,USD,AUTH-414293
PAY-000372,ORD-000372,debit_card,958.21,completed,2024-11-09 17:00:00,USD,AUTH-843798
PAY-000373,ORD-000373,paypal,1621.30,completed,2023-03-24 07:00:00,USD,AUTH-149172
PAY-000374,ORD-000374,debit_card,1498.07,pending,2023-07-05 18:00:00,USD,AUTH-898771
PAY-000375,ORD-000375,debit_card,2510.74,completed,2023-07-23 10:00:00,CAD,AUTH-873691
PAY-000376,ORD-000376,paypal,1634.84,completed,2023-12-14 10:00:00,USD,AUTH-706605
PAY-000377,ORD-000377,debit_card,897.45,completed,2023-08-29 00:00:00,EUR,AUTH-336487
PAY-000378,ORD-000378,paypal,1133.83,completed,2022-02-02 19:00:00,CAD,AUTH-847326
PAY-000379,ORD-000379,bank_transfer,886.45,pending,2023-03-29 15:00:00,USD,AUTH-126725
PAY-000380,ORD-000380,credit_card,267.65,completed,2024-09-09 21:00:00,EUR,AUTH-959012
PAY-000381,ORD-000381,credit_card,1754.14,completed,2023-01-06 21:00:00,EUR,AUTH-662014
PAY-000382,ORD-000382,credit_card,999.37,pending,2022-05-28 13:00:00,CAD,AUTH-677159
PAY-000383,ORD-000383,debit_card,311.52,failed,2022-02-13 14:00:00,GBP,AUTH-142710
PAY-000384,ORD-000384,apple_pay,2167.84,completed,2022-01-28 23:00:00,USD,AUTH-246390
PAY-000385,ORD-000385,bank_transfer,2421.19,completed,2025-02-27 09:00:00,GBP,AUTH-780188
PAY-000386,ORD-000386,credit_card,1700.24,completed,2023-07-02 03:00:00,EUR,AUTH-467638
PAY-000387,ORD-000387,google_pay,402.85,completed,2024-05-01 06:00:00,USD,AUTH-338239
PAY-000388,ORD-000388,credit_card,580.78,completed,2023-08-11 23:00:00,USD,AUTH-871724
PAY-000389,ORD-000389,apple_pay,749.42,completed,2023-08-02 14:00:00,USD,AUTH-658589
PAY-000390,ORD-000390,credit_card,1125.53,completed,2023-01-01 15:00:00,USD,AUTH-445534
PAY-000391,ORD-000391,credit_card,648.45,refunded,2022-08-01 10:00:00,GBP,AUTH-906240
PAY-000392,ORD-000392,credit_card,810.61,completed,2022-10-29 09:00:00,CAD,AUTH-700046
PAY-000393,ORD-000393,google_pay,385.73,pending,2023-07-25 02:00:00,EUR,AUTH-742750
PAY-000394,ORD-000394,debit_card,1703.39,completed,2024-09-12 00:00:00,CAD,AUTH-885521
PAY-000395,ORD-000395,google_pay,1186.44,completed,2025-01-09 11:00:00,USD,AUTH-150661
PAY-000396,ORD-000396,debit_card,1903.17,completed,2023-03-27 11:00:00,USD,AUTH-356720
PAY-000397,ORD-000397,credit_card,2497.72,completed,2022-10-02 04:00:00,EUR,AUTH-382994
PAY-000398,ORD-000398,debit_card,2387.36,completed,2025-02-03 00:00:00,USD,AUTH-202670
PAY-000399,ORD-000399,credit_card,1039.22,completed,2022-10-22 13:00:00,GBP,AUTH-263772
PAY-000400,ORD-000400,debit_card,92.71,completed,2022-11-21 22:00:00,USD,AUTH-701274
PAY-000401,ORD-000401,paypal,418.01,completed,2024-05-03 10:00:00,USD,AUTH-521597
PAY-000402,ORD-000402,credit_card,2113.31,completed,2024-06-28 16:00:00,USD,AUTH-761978
PAY-000403,ORD-000403,bank_transfer,1379.94,completed,2022-12-22 09:00:00,USD,AUTH-267189
PAY-000404,ORD-000404,paypal,837.53,completed,2024-10-24 09:00:00,USD,AUTH-109680
PAY-000405,ORD-000405,google_pay,1830.45,completed,2022-09-14 21:00:00,USD,AUTH-345140
PAY-000406,ORD-000406,credit_card,1177.35,completed,2024-08-17 23:00:00,USD,AUTH-413352
PAY-000407,ORD-000407,debit_card,282.66,completed,2022-08-12 14:00:00,USD,AUTH-212074
PAY-000408,ORD-000408,debit_card,590.92,completed,2022-05-14 12:00:00,EUR,AUTH-567481
PAY-000409,ORD-000409,credit_card,1177.37,completed,2025-03-14 10:00:00,USD,AUTH-644003
PAY-000410,ORD-000410,debit_card,2672.77,completed,2022-01-18 15:00:00,USD,AUTH-311929
PAY-000411,ORD-000411,credit_card,1914.98,completed,2022-09-23 06:00:00,EUR,AUTH-228823
PAY-000412,ORD-000412,credit_card,1296.25,completed,2024-02-23 20:00:00,EUR,AUTH-382617
PAY-000413,ORD-000413,credit_card,2573.37,failed,2022-07-12 16:00:00,CAD,AUTH-667735
PAY-000414,ORD-000414,google_pay,883.19,completed,2022-09-27 07:00:00,USD,AUTH-650002
PAY-000415,ORD-000415,credit_card,1988.41,completed,2022-06-04 00:00:00,CAD,AUTH-376058
PAY-000416,ORD-000416,paypal,1166.96,completed,2022-06-29 15:00:00,USD,AUTH-810039
PAY-000417,ORD-000417,paypal,980.56,completed,2024-01-15 17:00:00,USD,AUTH-432191
PAY-000418,ORD-000418,credit_card,1777.45,failed,2024-06-25 00:00:00,USD,AUTH-980970
PAY-000419,ORD-000419,credit_card,987.19,completed,2022-09-22 01:00:00,USD,AUTH-347171
PAY-000420,ORD-000420,credit_card,1706.80,completed,2022-03-29 04:00:00,USD,AUTH-227614
PAY-000421,ORD-000421,bank_transfer,1559.31,pending,2022-11-21 00:00:00,USD,AUTH-906837
PAY-000422,ORD-000422,credit_card,2094.18,pending,2024-12-31 18:00:00,GBP,AUTH-777433
PAY-000423,ORD-000423,bank_transfer,1103.79,completed,2023-02-13 06:00:00,USD,AUTH-182252
PAY-000424,ORD-000424,debit_card,118.94,completed,2024-07-19 22:00:00,EUR,AUTH-939407
PAY-000425,ORD-000425,debit_card,191.15,failed,2024-02-18 22:00:00,CAD,AUTH-628245
PAY-000426,ORD-000426,credit_card,740.42,completed,2024-05-16 05:00:00,USD,AUTH-464025
PAY-000427,ORD-000427,credit_card,1926.52,failed,2024-07-14 22:00:00,CAD,AUTH-400257
PAY-000428,ORD-000428,apple_pay,940.10,completed,2024-05-27 22:00:00,EUR,AUTH-687871
PAY-000429,ORD-000429,credit_card,2379.19,pending,2022-11-27 09:00:00,EUR,AUTH-622873
PAY-000430,ORD-000430,credit_card,1593.44,completed,2025-03-30 04:00:00,GBP,AUTH-950216
PAY-000431,ORD-000431,credit_card,316.35,failed,2023-10-11 14:00:00,USD,AUTH-981693
PAY-000432,ORD-000432,credit_card,290.71,completed,2025-03-31 05:00:00,CAD,AUTH-346413
PAY-000433,ORD-000433,apple_pay,1986.77,completed,2023-03-08 00:00:00,USD,AUTH-701898
PAY-000434,ORD-000434,google_pay,2230.36,completed,2024-10-25 22:00:00,CAD,AUTH-486679
PAY-000435,ORD-000435,bank_transfer,1105.44,completed,2025-01-16 17:00:00,USD,AUTH-970602
PAY-000436,ORD-000436,paypal,1349.48,completed,2022-12-01 05:00:00,USD,AUTH-977281
PAY-000437,ORD-000437,bank_transfer,256.77,completed,2022-08-02 18:00:00,CAD,AUTH-202920
PAY-000438,ORD-000438,debit_card,1589.11,completed,2024-10-27 16:00:00,USD,AUTH-706741
PAY-000439,ORD-000439,bank_transfer,475.89,completed,2022-08-23 09:00:00,GBP,AUTH-188789
PAY-000440,ORD-000440,paypal,1731.70,completed,2024-02-07 08:00:00,USD,AUTH-812783
PAY-000441,ORD-000441,credit_card,2206.93,completed,2022-01-10 05:00:00,USD,AUTH-139511
PAY-000442,ORD-000442,credit_card,1713.81,completed,2024-11-28 23:00:00,USD,AUTH-374046
PAY-000443,ORD-000443,credit_card,496.87,completed,2024-03-13 05:00:00,USD,AUTH-918679
PAY-000444,ORD-000444,credit_card,1274.42,completed,2023-10-15 04:00:00,USD,AUTH-817163
PAY-000445,ORD-000445,apple_pay,2278.72,failed,2024-03-13 07:00:00,USD,AUTH-993283
PAY-000446,ORD-000446,credit_card,36.25,completed,2024-06-14 19:00:00,EUR,AUTH-132420
PAY-000447,ORD-000447,debit_card,2538.53,completed,2022-09-26 17:00:00,USD,AUTH-820533
PAY-000448,ORD-000448,paypal,1783.49,refunded,2023-05-19 14:00:00,EUR,AUTH-897645
PAY-000449,ORD-000449,credit_card,2342.89,completed,2025-04-01 15:00:00,USD,AUTH-676149
PAY-000450,ORD-000450,google_pay,234.35,completed,2023-01-07 00:00:00,USD,AUTH-724649
PAY-000451,ORD-000451,google_pay,226.66,completed,2024-04-27 20:00:00,USD,AUTH-520988
PAY-000452,ORD-000452,apple_pay,818.00,completed,2023-01-05 04:00:00,EUR,AUTH-673703
PAY-000453,ORD-000453,debit_card,24.16,completed,2025-01-25 22:00:00,USD,AUTH-305919
PAY-000454,ORD-000454,credit_card,1399.62,completed,2024-11-28 00:00:00,GBP,AUTH-264021
PAY-000455,ORD-000455,bank_transfer,248.14,failed,2023-03-28 23:00:00,USD,AUTH-639309
PAY-000456,ORD-000456,google_pay,1533.57,completed,2025-02-04 20:00:00,CAD,AUTH-374401
PAY-000457,ORD-000457,debit_card,2597.67,completed,2023-07-30 22:00:00,USD,AUTH-275368
PAY-000458,ORD-000458,google_pay,1616.63,completed,2024-05-18 22:00:00,USD,AUTH-867488
PAY-000459,ORD-000459,credit_card,2425.97,failed,2024-02-06 11:00:00,USD,AUTH-345442
PAY-000460,ORD-000460,credit_card,1346.76,pending,2023-08-26 12:00:00,EUR,AUTH-213803
PAY-000461,ORD-000461,debit_card,2039.79,pending,2024-05-29 00:00:00,USD,AUTH-614468
PAY-000462,ORD-000462,debit_card,338.48,completed,2023-10-07 08:00:00,GBP,AUTH-832747
PAY-000463,ORD-000463,debit_card,218.95,completed,2025-02-24 00:00:00,EUR,AUTH-880883
PAY-000464,ORD-000464,apple_pay,1422.42,refunded,2022-06-04 00:00:00,USD,AUTH-496893
PAY-000465,ORD-000465,credit_card,1354.48,completed,2024-10-09 15:00:00,USD,AUTH-380456
PAY-000466,ORD-000466,credit_card,810.10,completed,2025-04-25 22:00:00,USD,AUTH-353024
PAY-000467,ORD-000467,credit_card,358.86,failed,2023-08-07 18:00:00,USD,AUTH-187359
PAY-000468,ORD-000468,apple_pay,2043.63,completed,2022-07-15 14:00:00,CAD,AUTH-207018
PAY-000469,ORD-000469,bank_transfer,1349.50,completed,2023-10-05 20:00:00,GBP,AUTH-371778
PAY-000470,ORD-000470,credit_card,94.80,completed,2022-07-30 20:00:00,USD,AUTH-223887
PAY-000471,ORD-000471,credit_card,504.73,completed,2022-06-30 21:00:00,USD,AUTH-647893
PAY-000472,ORD-000472,credit_card,215.51,failed,2023-09-17 19:00:00,GBP,AUTH-383439
PAY-000473,ORD-000473,credit_card,1806.14,completed,2023-10-17 20:00:00,CAD,AUTH-311595
PAY-000474,ORD-000474,credit_card,2520.46,pending,2024-10-01 06:00:00,GBP,AUTH-429595
PAY-000475,ORD-000475,credit_card,1515.14,completed,2023-12-25 12:00:00,USD,AUTH-686746
PAY-000476,ORD-000476,credit_card,1170.77,completed,2023-03-20 20:00:00,USD,AUTH-480339
PAY-000477,ORD-000477,credit_card,1346.86,completed,2024-12-17 05:00:00,USD,AUTH-819167
PAY-000478,ORD-000478,debit_card,2272.12,completed,2023-03-25 17:00:00,GBP,AUTH-444920
PAY-000479,ORD-000479,bank_transfer,456.87,completed,2024-05-17 16:00:00,CAD,AUTH-335831
PAY-000480,ORD-000480,bank_transfer,543.14,failed,2024-08-02 16:00:00,CAD,AUTH-579986
PAY-000481,ORD-000481,google_pay,219.43,completed,2025-02-02 19:00:00,USD,AUTH-477769
PAY-000482,ORD-000482,google_pay,1145.08,failed,2022-04-21 00:00:00,CAD,AUTH-286891
PAY-000483,ORD-000483,google_pay,506.27,completed,2024-04-04 14:00:00,USD,AUTH-510049
PAY-000484,ORD-000484,debit_card,613.50,completed,2022-08-17 10:00:00,USD,AUTH-743596
PAY-000485,ORD-000485,bank_transfer,1075.99,completed,2024-04-09 14:00:00,USD,AUTH-630064
PAY-000486,ORD-000486,credit_card,1326.08,completed,2023-12-14 03:00:00,USD,AUTH-956272
PAY-000487,ORD-000487,apple_pay,473.07,completed,2023-05-06 00:00:00,USD,AUTH-278936
PAY-000488,ORD-000488,credit_card,1172.65,completed,2024-08-29 21:00:00,CAD,AUTH-674395
PAY-000489,ORD-000489,credit_card,1377.65,pending,2024-08-29 07:00:00,USD,AUTH-879435
PAY-000490,ORD-000490,credit_card,1839.97,completed,2023-08-19 04:00:00,USD,AUTH-764417
PAY-000491,ORD-000491,bank_transfer,1181.93,pending,2023-11-19 16:00:00,GBP,AUTH-989655
PAY-000492,ORD-000492,credit_card,802.21,completed,2023-12-24 19:00:00,USD,AUTH-870628
PAY-000493,ORD-000493,credit_card,2330.24,completed,2024-04-20 07:00:00,GBP,AUTH-500101
PAY-000494,ORD-000494,bank_transfer,494.76,completed,2022-07-03 18:00:00,USD,AUTH-454396
PAY-000495,ORD-000495,paypal,2185.23,completed,2023-12-17 08:00:00,USD,AUTH-894523
PAY-000496,ORD-000496,apple_pay,2270.94,completed,2023-12-06 06:00:00,USD,AUTH-193147
PAY-000497,ORD-000497,paypal,2504.70,completed,2024-10-19 13:00:00,USD,AUTH-823900
PAY-000498,ORD-000498,credit_card,205.61,completed,2023-08-14 22:00:00,USD,AUTH-829138
PAY-000499,ORD-000499,apple_pay,171.96,completed,2022-09-10 09:00:00,CAD,AUTH-378388
PAY-000500,ORD-000500,credit_card,1934.79,completed,2023-12-19 16:00:00,CAD,AUTH-520141
PAY-000501,ORD-000501,credit_card,1181.73,pending,2023-02-08 13:00:00,GBP,AUTH-201927
PAY-000502,ORD-000502,paypal,1158.27,completed,2024-03-04 00:00:00,CAD,AUTH-224987
PAY-000503,ORD-000503,credit_card,2182.98,failed,2023-10-23 15:00:00,GBP,AUTH-145724
PAY-000504,ORD-000504,google_pay,701.11,pending,2022-06-25 12:00:00,USD,AUTH-171707
PAY-000505,ORD-000505,apple_pay,1547.12,completed,2024-06-25 22:00:00,USD,AUTH-842629
PAY-000506,ORD-000506,credit_card,1034.93,completed,2024-04-20 08:00:00,USD,AUTH-176039
PAY-000507,ORD-000507,credit_card,1398.85,refunded,2025-04-04 00:00:00,EUR,AUTH-525224
PAY-000508,ORD-000508,credit_card,1025.27,pending,2022-01-13 12:00:00,GBP,AUTH-679915
PAY-000509,ORD-000509,apple_pay,927.20,completed,2022-08-08 20:00:00,GBP,AUTH-169690
PAY-000510,ORD-000510,credit_card,2025.50,completed,2024-11-13 00:00:00,USD,AUTH-230813
PAY-000511,ORD-000511,debit_card,839.73,completed,2022-11-13 21:00:00,GBP,AUTH-294812
PAY-000512,ORD-000512,bank_transfer,1411.30,completed,2022-09-05 09:00:00,USD,AUTH-334143
PAY-000513,ORD-000513,paypal,713.08,completed,2022-09-07 14:00:00,USD,AUTH-168623
PAY-000514,ORD-000514,debit_card,1176.55,completed,2022-09-11 02:00:00,CAD,AUTH-493287
PAY-000515,ORD-000515,paypal,803.01,failed,2023-08-18 07:00:00,USD,AUTH-953339
PAY-000516,ORD-000516,paypal,1144.59,completed,2022-08-09 10:00:00,USD,AUTH-925800
PAY-000517,ORD-000517,apple_pay,1574.25,completed,2022-01-24 08:00:00,USD,AUTH-843799
PAY-000518,ORD-000518,debit_card,784.35,completed,2024-07-28 08:00:00,USD,AUTH-688724
PAY-000519,ORD-000519,credit_card,1710.30,completed,2022-12-24 23:00:00,GBP,AUTH-723152
PAY-000520,ORD-000520,credit_card,2147.23,failed,2022-05-21 11:00:00,USD,AUTH-320369
PAY-000521,ORD-000521,credit_card,1239.98,failed,2023-10-26 10:00:00,USD,AUTH-276757
