item_id,order_id,product_id,quantity,unit_price,line_total
ITEM-000479,ORD-000164,P0054,1,999.99,999.99
ITEM-000480,ORD-000164,P0010,3,29.99,89.97
ITEM-000481,ORD-000165,P0022,2,299.99,599.98
ITEM-000482,ORD-000165,P0062,4,199.99,799.96
ITEM-000483,ORD-000165,P0007,4,85.70,342.80
ITEM-000484,ORD-000165,P0039,2,999.99,1999.98
ITEM-000485,ORD-000165,P0041,4,39.99,159.96
ITEM-000486,ORD-000166,P0063,2,59.99,119.98
ITEM-000487,ORD-000166,P0049,3,24.99,74.97
ITEM-000488,ORD-000166,P0020,3,14.99,44.97
ITEM-000489,ORD-000166,P0015,3,99.99,299.97
ITEM-000490,ORD-000167,P0009,3,19.99,59.97
ITEM-000491,ORD-000167,P0036,2,29.99,59.98
ITEM-000492,ORD-000167,P0030,2,799.99,1599.98
ITEM-000493,ORD-000167,P0016,3,999.99,2999.97
ITEM-000494,ORD-000168,P0047,1,499.99,499.99
ITEM-000495,ORD-000168,P0032,3,9.99,29.97
ITEM-000496,ORD-000168,P0009,1,19.99,19.99
ITEM-000497,ORD-000168,P0023,3,299.99,899.97
ITEM-000498,ORD-000168,P0007,1,194.75,194.75
ITEM-000499,ORD-000169,P0023,3,299.99,899.97
ITEM-000500,ORD-000170,P0058,1,499.99,499.99
ITEM-000501,ORD-000171,P0052,2,39.99,79.98
ITEM-000502,ORD-000171,P0033,2,99.99,199.98
ITEM-000503,ORD-000172,P0032,3,9.99,29.97
ITEM-000504,ORD-000172,P0028,2,499.99,999.98
ITEM-000505,ORD-000172,P0010,3,29.99,89.97
ITEM-000506,ORD-000172,P0027,1,499.99,499.99
ITEM-000507,ORD-000173,P0057,4,149.99,599.96
ITEM-000508,ORD-000173,P0016,4,999.99,3999.96
ITEM-000509,ORD-000173,P0066,2,29.99,59.98
ITEM-000510,ORD-000174,P0062,4,199.99,799.96
ITEM-000511,ORD-000175,P0038,1,39.99,39.99
ITEM-000512,ORD-000175,P0019,4,199.99,799.96
ITEM-000513,ORD-000175,P0023,2,299.99,599.98
ITEM-000514,ORD-000175,P0013,4,499.99,1999.96
ITEM-000515,ORD-000175,P0005,3,799.99,2399.97
ITEM-000516,ORD-000176,P0018,3,49.99,149.97
ITEM-000517,ORD-000176,P0011,1,19.99,19.99
ITEM-000518,ORD-000176,P0044,4,24.99,99.96
ITEM-000519,ORD-000176,P0012,4,39.99,159.96
ITEM-000520,ORD-000176,P0062,2,199.99,399.98
ITEM-000521,ORD-000177,P0029,2,199.99,399.98
ITEM-000522,ORD-000178,P0008,1,199.99,199.99
ITEM-000523,ORD-000178,P0036,4,29.99,119.96
ITEM-000524,ORD-000178,P0050,3,39.99,119.97
ITEM-000525,ORD-000179,P0051,4,799.99,3199.96
ITEM-000526,ORD-000180,P0062,3,199.99,599.97
ITEM-000527,ORD-000180,P0012,3,39.99,119.97
ITEM-000528,ORD-000181,P0007,4,157.98,631.92
ITEM-000529,ORD-000181,P0055,4,79.99,319.96
ITEM-000530,ORD-000181,P0041,2,39.99,79.98
ITEM-000531,ORD-000181,P0069,2,59.99,119.98
ITEM-000532,ORD-000182,P0066,1,29.99,29.99
ITEM-000533,ORD-000182,P0048,4,49.99,199.96
ITEM-000534,ORD-000182,P0058,1,499.99,499.99
ITEM-000535,ORD-000182,P0060,2,199.99,399.98
ITEM-000536,ORD-000183,P0025,1,19.99,19.99
ITEM-000537,ORD-000184,P0049,1,24.99,24.99
ITEM-000538,ORD-000184,P0062,1,199.99,199.99
ITEM-000539,ORD-000184,P0001,2,799.99,1599.98
ITEM-000540,ORD-000184,P0063,2,59.99,119.98
ITEM-000541,ORD-000185,P0055,3,79.99,239.97
ITEM-000542,ORD-000185,P0021,2,99.99,199.98
ITEM-000543,ORD-000185,P0036,4,29.99,119.96
ITEM-000544,ORD-000185,P0040,3,49.99,149.97
ITEM-000545,ORD-000186,P0001,2,799.99,1599.98
ITEM-000546,ORD-000186,P0002,4,24.99,99.96
ITEM-000547,ORD-000187,P0006,3,19.99,59.97
ITEM-000548,ORD-000187,P0054,1,999.99,999.99
ITEM-000549,ORD-000187,P0037,4,29.99,119.96
ITEM-000550,ORD-000187,P0055,3,79.99,239.97
ITEM-000551,ORD-000187,P0044,4,24.99,99.96
ITEM-000552,ORD-000188,P0025,2,19.99,39.98
ITEM-000553,ORD-000188,P0023,2,299.99,599.98
ITEM-000554,ORD-000188,P0001,2,799.99,1599.98
ITEM-000555,ORD-000189,P0071,1,39.99,39.99
ITEM-000556,ORD-000189,P0052,2,39.99,79.98
ITEM-000557,ORD-000189,P0065,4,799.99,3199.96
ITEM-000558,ORD-000189,P0061,3,49.99,149.97
ITEM-000559,ORD-000190,P0063,3,59.99,179.97
ITEM-000560,ORD-000190,P0069,3,59.99,179.97
ITEM-000561,ORD-000190,P0048,4,49.99,199.96
ITEM-000562,ORD-000191,P0042,3,151.98,455.94
ITEM-000563,ORD-000191,P0028,4,499.99,1999.96
ITEM-000564,ORD-000191,P0001,3,799.99,2399.97
ITEM-000565,ORD-000191,P0019,2,199.99,399.98
ITEM-000566,ORD-000192,P0065,1,799.99,799.99
ITEM-000567,ORD-000193,P0017,2,9.99,19.98
ITEM-000568,ORD-000193,P0020,3,14.99,44.97
ITEM-000569,ORD-000194,P0048,2,49.99,99.98
ITEM-000570,ORD-000194,P0003,2,59.99,119.98
ITEM-000571,ORD-000194,P0034,4,14.99,59.96
ITEM-000572,ORD-000194,P0010,4,29.99,119.96
ITEM-000573,ORD-000195,P0031,3,19.99,59.97
ITEM-000574,ORD-000195,P0048,3,49.99,149.97
ITEM-000575,ORD-000195,P0001,3,799.99,2399.97
ITEM-000576,ORD-000196,P0030,4,799.99,3199.96
ITEM-000577,ORD-000196,P0013,4,499.99,1999.96
ITEM-000578,ORD-000196,P0037,2,29.99,59.98
ITEM-000579,ORD-000196,P0020,2,14.99,29.98
ITEM-000580,ORD-000197,P0063,1,59.99,59.99
ITEM-000581,ORD-000197,P0057,2,149.99,299.98
ITEM-000582,ORD-000197,P0055,2,79.99,159.98
ITEM-000583,ORD-000198,P0008,3,199.99,599.97
ITEM-000584,ORD-000198,P0062,3,199.99,599.97
ITEM-000585,ORD-000198,P0009,4,19.99,79.96
ITEM-000586,ORD-000198,P0007,3,31.51,94.53
ITEM-000587,ORD-000198,P0019,4,199.99,799.96
ITEM-000588,ORD-000199,P0031,2,19.99,39.98
ITEM-000589,ORD-000199,P0050,2,39.99,79.98
ITEM-000590,ORD-000199,P0062,2,199.99,399.98
ITEM-000591,ORD-000199,P0032,2,9.99,19.98
ITEM-000592,ORD-000199,P0029,4,199.99,799.96
ITEM-000593,ORD-000200,P0071,2,39.99,79.98
ITEM-000594,ORD-000200,P0066,3,29.99,89.97
ITEM-000595,ORD-000200,P0027,1,499.99,499.99
ITEM-000596,ORD-000200,P0052,4,39.99,159.96
ITEM-000597,ORD-000201,P0072,1,39.99,39.99
ITEM-000598,ORD-000201,P0056,4,999.99,3999.96
ITEM-000599,ORD-000202,P0024,3,29.99,89.97
ITEM-000600,ORD-000202,P0019,1,199.99,199.99
ITEM-000601,ORD-000202,P0032,4,9.99,39.96
ITEM-000602,ORD-000203,P0031,3,19.99,59.97
ITEM-000603,ORD-000203,P0062,2,199.99,399.98
ITEM-000604,ORD-000203,P0070,1,149.99,149.99
ITEM-000605,ORD-000203,P0063,1,59.99,59.99
ITEM-000606,ORD-000203,P0030,4,799.99,3199.96
ITEM-000607,ORD-000204,P0033,3,99.99,299.97
ITEM-000608,ORD-000204,P0052,2,39.99,79.98
ITEM-000609,ORD-000204,P0004,3,9.99,29.97
ITEM-000610,ORD-000204,P0026,1,39.99,39.99
ITEM-000611,ORD-000204,P0027,4,499.99,1999.96
ITEM-000612,ORD-000205,P0020,1,14.99,14.99
ITEM-000613,ORD-000205,P0053,1,79.99,79.99
ITEM-000614,ORD-000205,P0056,4,999.99,3999.96
ITEM-000615,ORD-000205,P0024,4,29.99,119.96
ITEM-000616,ORD-000206,P0059,4,199.99,799.96
ITEM-000617,ORD-000206,P0057,2,149.99,299.98
ITEM-000618,ORD-000206,P0069,4,59.99,239.96
ITEM-000619,ORD-000206,P0053,1,79.99,79.99
ITEM-000620,ORD-000207,P0009,4,19.99,79.96
ITEM-000621,ORD-000207,P0006,2,19.99,39.98
ITEM-000622,ORD-000207,P0046,2,49.99,99.98
ITEM-000623,ORD-000207,P0057,1,149.99,149.99
ITEM-000624,ORD-000207,P0034,3,14.99,44.97
ITEM-000625,ORD-000208,P0063,1,59.99,59.99
ITEM-000626,ORD-000208,P0036,4,29.99,119.96
ITEM-000627,ORD-000209,P0033,4,99.99,399.96
ITEM-000628,ORD-000209,P0018,1,49.99,49.99
ITEM-000629,ORD-000210,P0031,2,19.99,39.98
ITEM-000630,ORD-000211,P0036,4,29.99,119.96
ITEM-000631,ORD-000211,P0072,4,39.99,159.96
ITEM-000632,ORD-000212,P0050,1,39.99,39.99
ITEM-000633,ORD-000212,P0045,3,149.99,449.97
ITEM-000634,ORD-000213,P0015,2,99.99,199.98
ITEM-000635,ORD-000213,P0069,2,59.99,119.98
ITEM-000636,ORD-000213,P0053,3,79.99,239.97
ITEM-000637,ORD-000213,P0051,1,799.99,799.99
ITEM-000638,ORD-000213,P0011,4,19.99,79.96
ITEM-000639,ORD-000214,P0047,2,499.99,999.98
ITEM-000640,ORD-000214,P0061,3,49.99,149.97
ITEM-000641,ORD-000215,P0052,4,39.99,159.96
ITEM-000642,ORD-000215,P0027,2,499.99,999.98
ITEM-000643,ORD-000215,P0071,4,39.99,159.96
ITEM-000644,ORD-000215,P0045,3,149.99,449.97
ITEM-000645,ORD-000216,P0002,4,24.99,99.96
ITEM-000646,ORD-000217,P0071,2,39.99,79.98
ITEM-000647,ORD-000217,P0039,3,999.99,2999.97
ITEM-000648,ORD-000218,P0002,2,24.99,49.98
ITEM-000649,ORD-000218,P0004,3,9.99,29.97
ITEM-000650,ORD-000218,P0066,3,29.99,89.97
ITEM-000651,ORD-000218,P0055,1,79.99,79.99
ITEM-000652,ORD-000218,P0056,3,999.99,2999.97
ITEM-000653,ORD-000219,P0035,1,9.99,9.99
ITEM-000654,ORD-000220,P0065,3,799.99,2399.97
ITEM-000655,ORD-000220,P0060,4,199.99,799.96
ITEM-000656,ORD-000220,P0029,3,199.99,599.97
ITEM-000657,ORD-000221,P0029,2,199.99,399.98
ITEM-000658,ORD-000221,P0037,4,29.99,119.96
ITEM-000659,ORD-000221,P0042,3,127.54,382.62
ITEM-000660,ORD-000222,P0013,4,499.99,1999.96
ITEM-000661,ORD-000222,P0008,4,199.99,799.96
ITEM-000662,ORD-000222,P0063,2,59.99,119.98
ITEM-000663,ORD-000222,P0064,2,9.99,19.98
ITEM-000664,ORD-000223,P0019,3,199.99,599.97
ITEM-000665,ORD-000223,P0055,4,79.99,319.96
ITEM-000666,ORD-000224,P0042,2,55.02,110.04
ITEM-000667,ORD-000225,P0002,2,24.99,49.98
ITEM-000668,ORD-000226,P0002,1,24.99,24.99
ITEM-000669,ORD-000226,P0018,4,49.99,199.96
ITEM-000670,ORD-000226,P0059,4,199.99,799.96
ITEM-000671,ORD-000226,P0047,4,499.99,1999.96
ITEM-000672,ORD-000227,P0032,1,9.99,9.99
ITEM-000673,ORD-000227,P0069,3,59.99,179.97
ITEM-000674,ORD-000227,P0005,3,799.99,2399.97
ITEM-000675,ORD-000227,P0041,2,39.99,79.98
ITEM-000676,ORD-000228,P0049,1,24.99,24.99
ITEM-000677,ORD-000228,P0002,2,24.99,49.98
ITEM-000678,ORD-000228,P0015,1,99.99,99.99
ITEM-000679,ORD-000228,P0056,4,999.99,3999.96
ITEM-000680,ORD-000228,P0067,3,29.99,89.97
ITEM-000681,ORD-000229,P0007,1,86.48,86.48
ITEM-000682,ORD-000230,P0011,2,19.99,39.98
ITEM-000683,ORD-000230,P0045,2,149.99,299.98
ITEM-000684,ORD-000230,P0047,3,499.99,1499.97
ITEM-000685,ORD-000230,P0068,3,39.99,119.97
ITEM-000686,ORD-000230,P0029,3,199.99,599.97
ITEM-000687,ORD-000231,P0056,2,999.99,1999.98
ITEM-000688,ORD-000231,P0044,2,24.99,49.98
ITEM-000689,ORD-000231,P0024,2,29.99,59.98
ITEM-000690,ORD-000232,P0039,3,999.99,2999.97
ITEM-000691,ORD-000233,P0011,1,19.99,19.99
ITEM-000692,ORD-000233,P0025,4,19.99,79.96
ITEM-000693,ORD-000233,P0048,4,49.99,199.96
ITEM-000694,ORD-000234,P0026,1,39.99,39.99
ITEM-000695,ORD-000234,P0027,3,499.99,1499.97
ITEM-000696,ORD-000234,P0007,4,120.92,483.68
ITEM-000697,ORD-000234,P0031,1,19.99,19.99
ITEM-000698,ORD-000234,P0071,4,39.99,159.96
ITEM-000699,ORD-000235,P0045,4,149.99,599.96
ITEM-000700,ORD-000236,P0048,4,49.99,199.96
ITEM-000701,ORD-000236,P0009,1,19.99,19.99
ITEM-000702,ORD-000236,P0002,1,24.99,24.99
ITEM-000703,ORD-000236,P0056,2,999.99,1999.98
ITEM-000704,ORD-000236,P0027,4,499.99,1999.96
ITEM-000705,ORD-000237,P0006,1,19.99,19.99
ITEM-000706,ORD-000237,P0065,4,799.99,3199.96
ITEM-000707,ORD-000237,P0015,2,99.99,199.98
ITEM-000708,ORD-000238,P0049,2,24.99,49.98
ITEM-000709,ORD-000239,P0019,4,199.99,799.96
ITEM-000710,ORD-000239,P0009,4,19.99,79.96
ITEM-000711,ORD-000239,P0036,2,29.99,59.98
ITEM-000712,ORD-000239,P0041,2,39.99,79.98
ITEM-000713,ORD-000239,P0017,1,9.99,9.99
ITEM-000714,ORD-000240,P0071,1,39.99,39.99
ITEM-000715,ORD-000240,P0037,3,29.99,89.97
ITEM-000716,ORD-000241,P0010,3,29.99,89.97
ITEM-000717,ORD-000241,P0065,1,799.99,799.99
ITEM-000718,ORD-000242,P0050,2,39.99,79.98
ITEM-000719,ORD-000242,P0007,1,118.48,118.48
ITEM-000720,ORD-000242,P0072,2,39.99,79.98
ITEM-000721,ORD-000243,P0007,4,71.93,287.72
ITEM-000722,ORD-000243,P0034,1,14.99,14.99
ITEM-000723,ORD-000243,P0070,3,149.99,449.97
ITEM-000724,ORD-000243,P0046,3,49.99,149.97
ITEM-000725,ORD-000244,P0031,4,19.99,79.96
ITEM-000726,ORD-000245,P0040,2,49.99,99.98
ITEM-000727,ORD-000245,P0059,4,199.99,799.96
ITEM-000728,ORD-000245,P0009,1,19.99,19.99
ITEM-000729,ORD-000246,P0033,3,99.99,299.97
ITEM-000730,ORD-000246,P0066,4,29.99,119.96
ITEM-000731,ORD-000246,P0059,1,199.99,199.99
ITEM-000732,ORD-000247,P0052,2,39.99,79.98
ITEM-000733,ORD-000247,P0049,1,24.99,24.99
ITEM-000734,ORD-000247,P0020,1,14.99,14.99
ITEM-000735,ORD-000248,P0051,3,799.99,2399.97
ITEM-000736,ORD-000248,P0001,4,799.99,3199.96
ITEM-000737,ORD-000248,P0040,1,49.99,49.99
ITEM-000738,ORD-000249,P0002,2,24.99,49.98
ITEM-000739,ORD-000249,P0013,3,499.99,1499.97
ITEM-000740,ORD-000249,P0018,1,49.99,49.99
ITEM-000741,ORD-000250,P0051,1,799.99,799.99
ITEM-000742,ORD-000250,P0048,3,49.99,149.97
ITEM-000743,ORD-000250,P0049,1,24.99,24.99
ITEM-000744,ORD-000250,P0056,3,999.99,2999.97
ITEM-000745,ORD-000251,P0003,4,59.99,239.96
ITEM-000746,ORD-000251,P0066,3,29.99,89.97
ITEM-000747,ORD-000251,P0047,4,499.99,1999.96
ITEM-000748,ORD-000251,P0048,2,49.99,99.98
ITEM-000749,ORD-000251,P0059,4,199.99,799.96
ITEM-000750,ORD-000252,P0032,2,9.99,19.98
ITEM-000751,ORD-000252,P0013,4,499.99,1999.96
ITEM-000752,ORD-000252,P0040,2,49.99,99.98
ITEM-000753,ORD-000252,P0063,1,59.99,59.99
ITEM-000754,ORD-000252,P0035,2,9.99,19.98
ITEM-000755,ORD-000253,P0020,1,14.99,14.99
ITEM-000756,ORD-000253,P0011,1,19.99,19.99
ITEM-000757,ORD-000253,P0050,1,39.99,39.99
ITEM-000758,ORD-000254,P0059,3,199.99,599.97
ITEM-000759,ORD-000254,P0055,4,79.99,319.96
ITEM-000760,ORD-000255,P0040,2,49.99,99.98
ITEM-000761,ORD-000256,P0030,1,799.99,799.99
ITEM-000762,ORD-000256,P0022,1,299.99,299.99
ITEM-000763,ORD-000256,P0011,1,19.99,19.99
ITEM-000764,ORD-000257,P0056,2,999.99,1999.98
ITEM-000765,ORD-000257,P0054,2,999.99,1999.98
ITEM-000766,ORD-000258,P0058,2,499.99,999.98
ITEM-000767,ORD-000258,P0025,2,19.99,39.98
ITEM-000768,ORD-000258,P0071,1,39.99,39.99
ITEM-000769,ORD-000258,P0014,2,999.99,1999.98
ITEM-000770,ORD-000259,P0034,3,14.99,44.97
ITEM-000771,ORD-000260,P0032,1,9.99,9.99
ITEM-000772,ORD-000260,P0063,2,59.99,119.98
ITEM-000773,ORD-000261,P0050,2,39.99,79.98
ITEM-000774,ORD-000261,P0028,4,499.99,1999.96
ITEM-000775,ORD-000261,P0026,3,39.99,119.97
ITEM-000776,ORD-000262,P0047,3,499.99,1499.97
ITEM-000777,ORD-000262,P0054,4,999.99,3999.96
ITEM-000778,ORD-000263,P0051,1,799.99,799.99
ITEM-000779,ORD-000263,P0053,1,79.99,79.99
ITEM-000780,ORD-000263,P0069,1,59.99,59.99
ITEM-000781,ORD-000263,P0005,3,799.99,2399.97
ITEM-000782,ORD-000263,P0043,3,99.99,299.97
ITEM-000783,ORD-000264,P0070,3,149.99,449.97
ITEM-000784,ORD-000264,P0015,4,99.99,399.96
ITEM-000785,ORD-000265,P0007,3,51.97,155.91
ITEM-000786,ORD-000265,P0012,3,39.99,119.97
ITEM-000787,ORD-000265,P0041,4,39.99,159.96
ITEM-000788,ORD-000266,P0014,3,999.99,2999.97
ITEM-000789,ORD-000266,P0072,1,39.99,39.99
ITEM-000790,ORD-000266,P0007,3,177.18,531.54
ITEM-000791,ORD-000266,P0062,1,199.99,199.99
ITEM-000792,ORD-000266,P0059,3,199.99,599.97
ITEM-000793,ORD-000267,P0038,3,39.99,119.97
ITEM-000794,ORD-000268,P0053,1,79.99,79.99
ITEM-000795,ORD-000268,P0012,4,39.99,159.96
ITEM-000796,ORD-000268,P0044,1,24.99,24.99
ITEM-000797,ORD-000268,P0033,1,99.99,99.99
ITEM-000798,ORD-000269,P0053,3,79.99,239.97
ITEM-000799,ORD-000270,P0019,3,199.99,599.97
ITEM-000800,ORD-000270,P0051,3,799.99,2399.97
ITEM-000801,ORD-000270,P0055,3,79.99,239.97
ITEM-000802,ORD-000270,P0069,3,59.99,179.97
ITEM-000803,ORD-000271,P0052,4,39.99,159.96
ITEM-000804,ORD-000271,P0029,4,199.99,799.96
ITEM-000805,ORD-000272,P0056,2,999.99,1999.98
ITEM-000806,ORD-000272,P0047,2,499.99,999.98
ITEM-000807,ORD-000272,P0046,3,49.99,149.97
ITEM-000808,ORD-000272,P0006,3,19.99,59.97
ITEM-000809,ORD-000273,P0030,1,799.99,799.99
ITEM-000810,ORD-000273,P0072,4,39.99,159.96
ITEM-000811,ORD-000274,P0024,4,29.99,119.96
ITEM-000812,ORD-000274,P0049,3,24.99,74.97
ITEM-000813,ORD-000275,P0040,3,49.99,149.97
ITEM-000814,ORD-000275,P0014,4,999.99,3999.96
ITEM-000815,ORD-000275,P0068,2,39.99,79.98
ITEM-000816,ORD-000275,P0051,2,799.99,1599.98
ITEM-000817,ORD-000275,P0013,4,499.99,1999.96
ITEM-000818,ORD-000276,P0043,1,99.99,99.99
ITEM-000819,ORD-000276,P0069,3,59.99,179.97
ITEM-000820,ORD-000277,P0026,3,39.99,119.97
ITEM-000821,ORD-000277,P0012,0,39.99,39.99
ITEM-000822,ORD-000278,P0010,3,29.99,89.97
ITEM-000823,ORD-000278,P0026,4,39.99,159.96
ITEM-000824,ORD-000279,P0014,4,999.99,3999.96
ITEM-000825,ORD-000280,P0021,4,99.99,399.96
ITEM-000826,ORD-000281,P0038,4,39.99,159.96
ITEM-000827,ORD-000281,P0061,2,49.99,99.98
ITEM-000828,ORD-000281,P0025,4,19.99,79.96
ITEM-000829,ORD-000281,P0039,2,999.99,1999.98
ITEM-000830,ORD-000281,P0040,2,49.99,99.98
ITEM-000831,ORD-000282,P0015,4,99.99,399.96
ITEM-000832,ORD-000282,P0062,1,199.99,199.99
ITEM-000833,ORD-000283,P0053,3,79.99,239.97
ITEM-000834,ORD-000283,P0072,3,39.99,119.97
ITEM-000835,ORD-000283,P0021,2,99.99,199.98
ITEM-000836,ORD-000283,P0022,1,299.99,299.99
ITEM-000837,ORD-000283,P0045,2,149.99,299.98
ITEM-000838,ORD-000284,P0064,4,9.99,39.96
ITEM-000839,ORD-000284,P0039,3,999.99,2999.97
ITEM-000840,ORD-000284,P0002,4,24.99,99.96
ITEM-000841,ORD-000285,P0004,4,9.99,39.96
ITEM-000842,ORD-000285,P0058,2,499.99,999.98
ITEM-000843,ORD-000285,P0025,4,19.99,79.96
ITEM-000844,ORD-000286,P0063,3,59.99,179.97
ITEM-000845,ORD-000287,P0044,4,24.99,99.96
ITEM-000846,ORD-000287,P0057,1,149.99,149.99
ITEM-000847,ORD-000287,P0063,2,59.99,119.98
ITEM-000848,ORD-000287,P0008,3,199.99,599.97
ITEM-000849,ORD-000288,P0020,1,14.99,14.99
ITEM-000850,ORD-000288,P0043,1,99.99,99.99
ITEM-000851,ORD-000288,P0016,3,999.99,2999.97
ITEM-000852,ORD-000289,P0043,2,99.99,199.98
ITEM-000853,ORD-000289,P0041,3,39.99,119.97
ITEM-000854,ORD-000289,P0010,1,29.99,29.99
ITEM-000855,ORD-000290,P0017,2,9.99,19.98
ITEM-000856,ORD-000290,P0066,3,29.99,89.97
ITEM-000857,ORD-000290,P0056,3,999.99,2999.97
ITEM-000858,ORD-000291,P0009,4,19.99,79.96
ITEM-000859,ORD-000292,P0058,1,499.99,499.99
ITEM-000860,ORD-000293,P0033,3,99.99,299.97
ITEM-000861,ORD-000293,P0016,2,999.99,1999.98
ITEM-000862,ORD-000293,P0039,2,999.99,1999.98
ITEM-000863,ORD-000293,P0040,4,49.99,199.96
ITEM-000864,ORD-000294,P0023,3,299.99,899.97
ITEM-000865,ORD-000294,P0003,4,59.99,239.96
ITEM-000866,ORD-000294,P0013,1,499.99,499.99
ITEM-000867,ORD-000295,P0056,3,999.99,2999.97
ITEM-000868,ORD-000295,P0014,1,999.99,999.99
ITEM-000869,ORD-000295,P0049,3,24.99,74.97
ITEM-000870,ORD-000296,P0030,3,799.99,2399.97
ITEM-000871,ORD-000296,P0025,1,19.99,19.99
ITEM-000872,ORD-000296,P0061,1,49.99,49.99
ITEM-000873,ORD-000296,P0055,2,79.99,159.98
ITEM-000874,ORD-000297,P0010,1,29.99,29.99
ITEM-000875,ORD-000297,P0063,1,59.99,59.99
ITEM-000876,ORD-000297,P0065,1,799.99,799.99
ITEM-000877,ORD-000298,P0015,3,99.99,299.97
ITEM-000878,ORD-000298,P0048,3,49.99,149.97
ITEM-000879,ORD-000298,P0062,1,199.99,199.99
ITEM-000880,ORD-000298,P0014,3,999.99,2999.97
ITEM-000881,ORD-000299,P0046,2,49.99,99.98
ITEM-000882,ORD-000299,P0013,4,499.99,1999.96
ITEM-000883,ORD-000299,P0036,2,29.99,59.98
ITEM-000884,ORD-000299,P0042,4,114.32,457.28
ITEM-000885,ORD-000299,P0069,4,59.99,239.96
ITEM-000886,ORD-000300,P0051,1,799.99,799.99
ITEM-000887,ORD-000300,P0055,1,79.99,79.99
ITEM-000888,ORD-000301,P0033,3,99.99,299.97
ITEM-000889,ORD-000301,P0031,2,19.99,39.98
ITEM-000890,ORD-000301,P0067,4,29.99,119.96
ITEM-000891,ORD-000301,P0009,2,19.99,39.98
ITEM-000892,ORD-000301,P0049,2,24.99,49.98
ITEM-000893,ORD-000302,P0005,4,799.99,3199.96
ITEM-000894,ORD-000303,P0040,4,49.99,199.96
ITEM-000895,ORD-000304,P0033,2,99.99,199.98
ITEM-000896,ORD-000304,P0044,1,24.99,24.99
ITEM-000897,ORD-000304,P0001,1,799.99,799.99
ITEM-000898,ORD-000305,P0001,1,799.99,799.99
ITEM-000899,ORD-000305,P0034,1,14.99,14.99
ITEM-000900,ORD-000305,P0046,4,49.99,199.96
ITEM-000901,ORD-000305,P0016,2,999.99,1999.98
ITEM-000902,ORD-000306,P0007,2,103.67,207.34
ITEM-000903,ORD-000306,P0004,4,9.99,39.96
ITEM-000904,ORD-000307,P0018,2,49.99,99.98
ITEM-000905,ORD-000307,P0059,2,199.99,399.98
ITEM-000906,ORD-000308,P0064,4,9.99,39.96
ITEM-000907,ORD-000308,P0029,3,199.99,599.97
ITEM-000908,ORD-000309,P0034,2,14.99,29.98
ITEM-000909,ORD-000310,P0050,3,39.99,119.97
ITEM-000910,ORD-000310,P0006,1,19.99,19.99
ITEM-000911,ORD-000311,P0060,2,199.99,399.98
ITEM-000912,ORD-000311,P0030,3,799.99,2399.97
ITEM-000913,ORD-000311,P0046,2,49.99,99.98
ITEM-000914,ORD-000312,P0054,3,999.99,2999.97
ITEM-000915,ORD-000312,P0047,2,499.99,999.98
ITEM-000916,ORD-000313,P0045,2,149.99,299.98
ITEM-000917,ORD-000314,P0060,2,199.99,399.98
ITEM-000918,ORD-000314,P0025,3,19.99,59.97
ITEM-000919,ORD-000314,P0040,4,49.99,199.96
ITEM-000920,ORD-000314,P0048,3,49.99,149.97
ITEM-000921,ORD-000314,P0013,2,499.99,999.98
ITEM-000922,ORD-000315,P0008,4,199.99,799.96
ITEM-000923,ORD-000315,P0049,2,24.99,49.98
ITEM-000924,ORD-000315,P0004,4,9.99,39.96
ITEM-000925,ORD-000315,P0072,3,39.99,119.97
ITEM-000926,ORD-000316,P0041,1,39.99,39.99
ITEM-000927,ORD-000317,P0032,3,9.99,29.97
ITEM-000928,ORD-000317,P0015,1,99.99,99.99
ITEM-000929,ORD-000317,P0050,1,39.99,39.99
ITEM-000930,ORD-000318,P0012,3,39.99,119.97
ITEM-000931,ORD-000318,P0026,1,39.99,39.99
ITEM-000932,ORD-000318,P0056,2,999.99,1999.98
ITEM-000933,ORD-000318,P0047,3,499.99,1499.97
ITEM-000934,ORD-000318,P0054,3,999.99,2999.97
ITEM-000935,ORD-000319,P0055,1,79.99,79.99
ITEM-000936,ORD-000319,P0006,4,19.99,79.96
ITEM-000937,ORD-000320,P0070,2,149.99,299.98
ITEM-000938,ORD-000320,P0024,2,29.99,59.98
ITEM-000939,ORD-000321,P0034,3,14.99,44.97
ITEM-000940,ORD-000321,P0027,3,499.99,1499.97
ITEM-000941,ORD-000321,P0047,3,499.99,1499.97
ITEM-000942,ORD-000321,P0060,2,199.99,399.98
ITEM-000943,ORD-000321,P0025,2,19.99,39.98
ITEM-000944,ORD-000322,P0009,4,19.99,79.96
ITEM-000945,ORD-000322,P0062,3,199.99,599.97
ITEM-000946,ORD-000322,P0036,2,29.99,59.98
ITEM-000947,ORD-000323,P0035,3,9.99,29.97
ITEM-000948,ORD-000323,P0057,3,149.99,449.97
ITEM-000949,ORD-000323,P0059,1,199.99,199.99
ITEM-000950,ORD-000323,P0046,2,49.99,99.98
ITEM-000951,ORD-000323,P0051,3,799.99,2399.97
ITEM-000952,ORD-000324,P0026,4,39.99,159.96
ITEM-000953,ORD-000324,P0069,4,59.99,239.96
ITEM-000954,ORD-000324,P0025,4,19.99,79.96
ITEM-000955,ORD-000324,P0055,3,79.99,239.97
ITEM-000956,ORD-000325,P0008,1,199.99,199.99
ITEM-000957,ORD-000325,P0027,2,499.99,999.98
